orig.ident	CompositionCluster_CC	cell_type	median_ct_prop
S22_12298_A7	CC5	myCAF	0.0692138444811928
S22_12298_A7	CC6	Bcell	5.33335508665356e-05
S22_12298_A7	CC6	C1Q_TAMs	6.87577210616422e-05
S22_12298_A7	CC6	CD4_conv	5.51703701172117e-05
S22_12298_A7	CC6	CD8_NK	5.58426167918352e-05
S22_12298_A7	CC6	Dendritic_cells	5.47304820043206e-05
S22_12298_A7	CC6	Endothelial	0.0204361769979999
S22_12298_A7	CC6	FCN1_TAMs	6.16848719288236e-05
S22_12298_A7	CC6	Normal_epithelium	8.99041127142669e-05
S22_12298_A7	CC6	PVL	6.86510452501734e-05
S22_12298_A7	CC6	SPP1_TAMs	0.223899768059861
S22_12298_A7	CC6	Tregs	5.47304820043192e-05
S22_12298_A7	CC6	Tumor_epithelium	5.51703701171966e-05
S22_12298_A7	CC6	iCAF	0.00117761577325123
S22_12298_A7	CC6	mast_cells	4.36316796808672e-05
S22_12298_A7	CC6	myCAF	0.649802723394347
S22_12298_A7	CC7	Bcell	8.15002558721915e-05
S22_12298_A7	CC7	C1Q_TAMs	0.0825729565033047
S22_12298_A7	CC7	CD4_conv	7.99930484247637e-05
S22_12298_A7	CC7	CD8_NK	0.000549176391166273
S22_12298_A7	CC7	Dendritic_cells	7.99930484247681e-05
S22_12298_A7	CC7	Endothelial	0.0930481794257292
S22_12298_A7	CC7	FCN1_TAMs	8.15002558693174e-05
S22_12298_A7	CC7	Normal_epithelium	0.000359748226002908
S22_12298_A7	CC7	PVL	0.189568890180405
S22_12298_A7	CC7	SPP1_TAMs	0.0021840627191605
S22_12298_A7	CC7	Tregs	8.40635115301085e-05
S22_12298_A7	CC7	Tumor_epithelium	8.40635115301098e-05
S22_12298_A7	CC7	iCAF	0.00330119488261922
S22_12298_A7	CC7	mast_cells	6.043874243976e-05
S22_12298_A7	CC7	myCAF	0.490505960557007
S22_12298_A7	CC8	Bcell	0.000462594288414695
S22_12298_A7	CC8	C1Q_TAMs	0.111914020620152
S22_12298_A7	CC8	CD4_conv	0.0169061536603159
S22_12298_A7	CC8	CD8_NK	0.0107158753666898
S22_12298_A7	CC8	Dendritic_cells	0.00014663258836324
S22_12298_A7	CC8	Endothelial	0.0844179380607815
S22_12298_A7	CC8	FCN1_TAMs	0.000878700052862077
S22_12298_A7	CC8	Normal_epithelium	0.00770155550785702
S22_12298_A7	CC8	PVL	0.0829776044822292
S22_12298_A7	CC8	SPP1_TAMs	0.000595399170717956
S22_12298_A7	CC8	Tregs	0.00122650276608865
S22_12298_A7	CC8	Tumor_epithelium	0.00518899996031896
S22_12298_A7	CC8	iCAF	0.0165321430688891
S22_12298_A7	CC8	mast_cells	8.79808176797452e-05
S22_12298_A7	CC8	myCAF	0.432652728313725
S22_12298_A7	CC9	Bcell	5.6180187544236e-05
S22_12298_A7	CC9	C1Q_TAMs	0.0269832654760138
S22_12298_A7	CC9	CD4_conv	8.74439149150639e-05
S22_12298_A7	CC9	CD8_NK	0.00129389944791591
S22_12298_A7	CC9	Dendritic_cells	5.88577013072207e-05
S22_12298_A7	CC9	Endothelial	0.00453317475833446
S22_12298_A7	CC9	FCN1_TAMs	6.17329162684075e-05
S22_12298_A7	CC9	Normal_epithelium	9.24253453090621e-05
S22_12298_A7	CC9	PVL	0.0035319746112109
S22_12298_A7	CC9	SPP1_TAMs	0.0076334249461195
S22_12298_A7	CC9	Tregs	0.00201547616850303
S22_12298_A7	CC9	Tumor_epithelium	0.895421875217043
S22_12298_A7	CC9	iCAF	0.00037872618709687
S22_12298_A7	CC9	mast_cells	0.000621772295682397
S22_12298_A7	CC9	myCAF	0.0185038927625611
S22_3666_4	CC1	Bcell	0.227463568723924
S22_3666_4	CC1	C1Q_TAMs	0.124183092075371
S22_3666_4	CC1	CD4_conv	0.0325790533566184
S22_3666_4	CC1	CD8_NK	0.000225150415724761
S22_3666_4	CC1	Dendritic_cells	0.00223911288458713
S22_3666_4	CC1	Endothelial	0.0807159053959167
S22_3666_4	CC1	FCN1_TAMs	0.000198383999152124
S22_3666_4	CC1	Normal_epithelium	0.0297393446397558
S22_3666_4	CC1	PVL	0.00272161873400464
S22_3666_4	CC1	SPP1_TAMs	0.00936197159713281
S22_3666_4	CC1	Tregs	0.020172077373364
S22_3666_4	CC1	Tumor_epithelium	0.000198136141780378
S22_3666_4	CC1	iCAF	0.206088219629973
S22_3666_4	CC1	mast_cells	0.0114647824742253
S22_3666_4	CC1	myCAF	0.0368643596250066
S22_3666_4	CC10	Bcell	0.0082972765375289
S22_3666_4	CC10	C1Q_TAMs	0.0186830607544575
S22_3666_4	CC10	CD4_conv	0.000140419577944359
S22_3666_4	CC10	CD8_NK	0.00695671393875514
S22_3666_4	CC10	Dendritic_cells	0.00670362808512157
S22_3666_4	CC10	Endothelial	0.0642003490429
S22_3666_4	CC10	FCN1_TAMs	0.0170773455922149
S22_3666_4	CC10	Normal_epithelium	0.649234097316946
S22_3666_4	CC10	PVL	0.00515569527777486
S22_3666_4	CC10	SPP1_TAMs	9.96924927317109e-05
S22_3666_4	CC10	Tregs	0.0252667973069482
S22_3666_4	CC10	Tumor_epithelium	0.000319544607407521
S22_3666_4	CC10	iCAF	0.0375153619947367
S22_3666_4	CC10	mast_cells	0.00842659307954884
S22_3666_4	CC10	myCAF	0.0241202020662295
S22_3666_4	CC2	Bcell	0.0189243425465101
S22_3666_4	CC2	C1Q_TAMs	0.040146837550728
S22_3666_4	CC2	CD4_conv	0.000252973037553885
S22_3666_4	CC2	CD8_NK	0.000221051505011035
S22_3666_4	CC2	Dendritic_cells	0.000321687455499406
S22_3666_4	CC2	Endothelial	0.0918505614656031
S22_3666_4	CC2	FCN1_TAMs	0.0175450632268647
S22_3666_4	CC2	Normal_epithelium	0.144502237131608
S22_3666_4	CC2	PVL	0.000331897448135506
S22_3666_4	CC2	SPP1_TAMs	0.000401761684525928
S22_3666_4	CC2	Tregs	0.0159804436809311
S22_3666_4	CC2	Tumor_epithelium	0.170307454692494
S22_3666_4	CC2	iCAF	0.103004501367544
S22_3666_4	CC2	mast_cells	0.00031245045446086
S22_3666_4	CC2	myCAF	0.166025515512759
S22_3666_4	CC3	Bcell	0.00802269760717265
S22_3666_4	CC3	C1Q_TAMs	0.303554643320435
S22_3666_4	CC3	CD4_conv	0.00477777200486839
S22_3666_4	CC3	CD8_NK	0.000117444137470179
S22_3666_4	CC3	Dendritic_cells	0.00015253809199862
S22_3666_4	CC3	Endothelial	0.0271591756480477
S22_3666_4	CC3	FCN1_TAMs	7.81600690155127e-05
S22_3666_4	CC3	Normal_epithelium	0.00356257111410922
S22_3666_4	CC3	PVL	0.000222619341111067
S22_3666_4	CC3	SPP1_TAMs	0.300910616350294
S22_3666_4	CC3	Tregs	0.00551632733638377
S22_3666_4	CC3	Tumor_epithelium	5.36668118556373e-05
S22_3666_4	CC3	iCAF	0.186868901346391
S22_3666_4	CC3	mast_cells	0.0057877621220803
S22_3666_4	CC3	myCAF	0.0104708548239427
S22_3666_4	CC4	Bcell	3.92052542281043e-05
S22_3666_4	CC4	C1Q_TAMs	0.0117345044033631
S22_3666_4	CC4	CD4_conv	4.06193733586962e-05
S22_3666_4	CC4	CD8_NK	6.3806820801028e-05
S22_3666_4	CC4	Dendritic_cells	0.0012400695973976
S22_3666_4	CC4	Endothelial	0.0266242009269194
S22_3666_4	CC4	FCN1_TAMs	0.00378192702476847
S22_3666_4	CC4	Normal_epithelium	0.237645911066489
S22_3666_4	CC4	PVL	5.99076571229255e-05
S22_3666_4	CC4	SPP1_TAMs	0.00264533295045431
S22_3666_4	CC4	Tregs	0.00523091840523515
S22_3666_4	CC4	Tumor_epithelium	0.624423958733024
S22_3666_4	CC4	iCAF	0.00428509298282691
S22_3666_4	CC4	mast_cells	6.49711746229438e-05
S22_3666_4	CC4	myCAF	0.020776221897637
S22_3666_4	CC5	Bcell	0.00203051614333193
S22_3666_4	CC5	C1Q_TAMs	0.0324296840439948
S22_3666_4	CC5	CD4_conv	8.32821956694097e-05
S22_3666_4	CC5	CD8_NK	8.98922123915431e-05
S22_3666_4	CC5	Dendritic_cells	0.000479054129964204
S22_3666_4	CC5	Endothelial	0.059963684149261
S22_3666_4	CC5	FCN1_TAMs	0.00927183852184214
S22_3666_4	CC5	Normal_epithelium	0.246143733898726
S22_3666_4	CC5	PVL	0.00182609170331714
S22_3666_4	CC5	SPP1_TAMs	0.0113497965640595
S22_3666_4	CC5	Tregs	0.0094490396365145
S22_3666_4	CC5	Tumor_epithelium	0.38690723517105
S22_3666_4	CC5	iCAF	0.0254262198353319
S22_3666_4	CC5	mast_cells	0.000182104520187358
S22_3666_4	CC5	myCAF	0.0718530648341695
S22_3666_4	CC6	Bcell	0.00475530734105991
S22_3666_4	CC6	C1Q_TAMs	0.110891280141923
S22_3666_4	CC6	CD4_conv	0.000140695157185379
S22_3666_4	CC6	CD8_NK	0.000106896732363244
S22_3666_4	CC6	Dendritic_cells	0.000103223918471894
S22_3666_4	CC6	Endothelial	0.108701478276386
S22_3666_4	CC6	FCN1_TAMs	0.00017538215485413
S22_3666_4	CC6	Normal_epithelium	0.0294832605546182
S22_3666_4	CC6	PVL	0.0390736090384898
S22_3666_4	CC6	SPP1_TAMs	0.00010471310640962
S22_3666_4	CC6	Tregs	0.000201510829267063
S22_3666_4	CC6	Tumor_epithelium	8.79407709453687e-05
S22_3666_4	CC6	iCAF	0.402499703915288
S22_3666_4	CC6	mast_cells	0.0131065217079072
S22_3666_4	CC6	myCAF	0.0308777458108123
S22_3666_4	CC7	Bcell	5.61403930416535e-05
S22_3666_4	CC7	C1Q_TAMs	0.0222002475464081
S22_3666_4	CC7	CD4_conv	7.6976265790184e-05
S22_3666_4	CC7	CD8_NK	7.16163117175716e-05
S22_3666_4	CC7	Dendritic_cells	0.0025031588058055
S22_3666_4	CC7	Endothelial	0.060600649286572
S22_3666_4	CC7	FCN1_TAMs	7.2721682111611e-05
S22_3666_4	CC7	Normal_epithelium	7.91567132479319e-05
S22_3666_4	CC7	PVL	0.619402121206673
S22_3666_4	CC7	SPP1_TAMs	6.51824984602682e-05
S22_3666_4	CC7	Tregs	7.09205914732129e-05
S22_3666_4	CC7	Tumor_epithelium	5.65703290203619e-05
S22_3666_4	CC7	iCAF	0.104597306376979
S22_3666_4	CC7	mast_cells	0.0157806047589664
S22_3666_4	CC7	myCAF	0.106986744708792
S22_3666_4	CC8	Bcell	0.0147994927351051
S22_3666_4	CC8	C1Q_TAMs	0.0653248911275225
S22_3666_4	CC8	CD4_conv	0.00301356482258196
S22_3666_4	CC8	CD8_NK	0.000237525909940776
S22_3666_4	CC8	Dendritic_cells	0.00750883128448682
S22_3666_4	CC8	Endothelial	0.173688711117425
S22_3666_4	CC8	FCN1_TAMs	0.00699003134494479
S22_3666_4	CC8	Normal_epithelium	0.0463438286281015
S22_3666_4	CC8	PVL	0.11901988666495
S22_3666_4	CC8	SPP1_TAMs	0.000230944494479522
S22_3666_4	CC8	Tregs	0.00164331850253061
S22_3666_4	CC8	Tumor_epithelium	0.000211320499093872
S22_3666_4	CC8	iCAF	0.227595625120396
S22_3666_4	CC8	mast_cells	0.0169335608857275
S22_3666_4	CC8	myCAF	0.0595525051246429
S22_3666_4	CC9	Bcell	3.18450228801421e-05
S22_3666_4	CC9	C1Q_TAMs	0.00536387723999509
S22_3666_4	CC9	CD4_conv	3.87479767714945e-05
S22_3666_4	CC9	CD8_NK	0.000220688428177261
S22_3666_4	CC9	Dendritic_cells	0.00113246444136928
S22_3666_4	CC9	Endothelial	0.0125042200537009
S22_3666_4	CC9	FCN1_TAMs	0.00103861884022384
S22_3666_4	CC9	Normal_epithelium	0.18185553180027
S22_3666_4	CC9	PVL	3.92393309356752e-05
S22_3666_4	CC9	SPP1_TAMs	0.000458781652174352
S22_3666_4	CC9	Tregs	0.00273285985235105
S22_3666_4	CC9	Tumor_epithelium	0.756973539506544
S22_3666_4	CC9	iCAF	0.000684740563089564
S22_3666_4	CC9	mast_cells	3.97279081684429e-05
S22_3666_4	CC9	myCAF	0.0164535053456306
S22_7205_A11	CC1	Bcell	0.226556962383753
S22_7205_A11	CC1	C1Q_TAMs	0.0371155542724386
S22_7205_A11	CC1	CD4_conv	0.108502317789824
S22_7205_A11	CC1	CD8_NK	0.000511172939649558
S22_7205_A11	CC1	Dendritic_cells	0.0270726722735468
S22_7205_A11	CC1	Endothelial	0.0923798090427351
S22_7205_A11	CC1	FCN1_TAMs	0.00770154062945597
S22_7205_A11	CC1	Normal_epithelium	0.00739779490798233
S22_7205_A11	CC1	PVL	0.0241879225292305
S22_7205_A11	CC1	SPP1_TAMs	0.000282296915186251
S22_7205_A11	CC1	Tregs	0.00720089214358344
S22_7205_A11	CC1	Tumor_epithelium	0.0305066769391809
S22_7205_A11	CC1	iCAF	0.0668659332942982
S22_7205_A11	CC1	mast_cells	0.0200605797430429
S22_7205_A11	CC1	myCAF	0.0747946152875963
S22_7205_A11	CC10	Bcell	0.036550567997597
S22_7205_A11	CC10	C1Q_TAMs	0.0200942278691478
S22_7205_A11	CC10	CD4_conv	0.0182289416971926
S22_7205_A11	CC10	CD8_NK	0.00969874285486765
S22_7205_A11	CC10	Dendritic_cells	0.0158338177010404
S22_7205_A11	CC10	Endothelial	0.065475667415736
S22_7205_A11	CC10	FCN1_TAMs	0.00924525886405853
S22_7205_A11	CC10	Normal_epithelium	0.475092972933395
S22_7205_A11	CC10	PVL	0.00343521351528837
S22_7205_A11	CC10	SPP1_TAMs	0.000173552179995917
S22_7205_A11	CC10	Tregs	0.0331093209356901
S22_7205_A11	CC10	Tumor_epithelium	0.124727094470598
S22_7205_A11	CC10	iCAF	0.0146084396966328
S22_7205_A11	CC10	mast_cells	0.0175679140828751
S22_7205_A11	CC10	myCAF	0.0464558324463007
S22_7205_A11	CC2	Bcell	0.0243993315588275
S22_7205_A11	CC2	C1Q_TAMs	0.0265848449379799
S22_7205_A11	CC2	CD4_conv	0.0632232731827431
S22_7205_A11	CC2	CD8_NK	0.0200401399569326
S22_7205_A11	CC2	Dendritic_cells	0.0305301590929318
S22_7205_A11	CC2	Endothelial	0.118038185895787
S22_7205_A11	CC2	FCN1_TAMs	0.0174138988000148
S22_7205_A11	CC2	Normal_epithelium	0.0245125253825128
S22_7205_A11	CC2	PVL	0.0262792629927767
S22_7205_A11	CC2	SPP1_TAMs	0.000621973224904671
S22_7205_A11	CC2	Tregs	0.0240838182089451
S22_7205_A11	CC2	Tumor_epithelium	0.212353366201179
S22_7205_A11	CC2	iCAF	0.0719983764517833
S22_7205_A11	CC2	mast_cells	0.0281964417937855
S22_7205_A11	CC2	myCAF	0.13667140190716
S22_7205_A11	CC4	Bcell	0.0185862341313439
S22_7205_A11	CC4	C1Q_TAMs	0.0244395642097682
S22_7205_A11	CC4	CD4_conv	0.0232518283463681
S22_7205_A11	CC4	CD8_NK	0.00259913320033808
S22_7205_A11	CC4	Dendritic_cells	0.0172569642095924
S22_7205_A11	CC4	Endothelial	0.0580402472063183
S22_7205_A11	CC4	FCN1_TAMs	0.0077567584740414
S22_7205_A11	CC4	Normal_epithelium	0.000408559423439959
S22_7205_A11	CC4	PVL	0.0058789451887975
S22_7205_A11	CC4	SPP1_TAMs	0.00018434931842394
S22_7205_A11	CC4	Tregs	0.0238218664392749
S22_7205_A11	CC4	Tumor_epithelium	0.655864007348153
S22_7205_A11	CC4	iCAF	0.00221522688607694
S22_7205_A11	CC4	mast_cells	0.00354528195283324
S22_7205_A11	CC4	myCAF	0.0789590876736074
S22_7205_A11	CC5	Bcell	0.0293531417954069
S22_7205_A11	CC5	C1Q_TAMs	0.0256809817709545
S22_7205_A11	CC5	CD4_conv	0.0444956922454118
S22_7205_A11	CC5	CD8_NK	0.0111584949985913
S22_7205_A11	CC5	Dendritic_cells	0.0253961207810506
S22_7205_A11	CC5	Endothelial	0.0932487685441593
S22_7205_A11	CC5	FCN1_TAMs	0.0170404362057287
S22_7205_A11	CC5	Normal_epithelium	0.0288412464523154
S22_7205_A11	CC5	PVL	0.0124102328969768
S22_7205_A11	CC5	SPP1_TAMs	0.000421439133611784
S22_7205_A11	CC5	Tregs	0.0325609571356416
S22_7205_A11	CC5	Tumor_epithelium	0.384610165596252
S22_7205_A11	CC5	iCAF	0.0179484612318531
S22_7205_A11	CC5	mast_cells	0.0160128940742939
S22_7205_A11	CC5	myCAF	0.110340381381753
S22_7205_A11	CC6	Bcell	0.0387974730977182
S22_7205_A11	CC6	C1Q_TAMs	0.0347537374766646
S22_7205_A11	CC6	CD4_conv	0.0187311098608769
S22_7205_A11	CC6	CD8_NK	0.0067874868732946
S22_7205_A11	CC6	Dendritic_cells	0.00168706202154801
S22_7205_A11	CC6	Endothelial	0.154213504205829
S22_7205_A11	CC6	FCN1_TAMs	0.0171231793349783
S22_7205_A11	CC6	Normal_epithelium	5.18581301404448e-05
S22_7205_A11	CC6	PVL	0.0646960033673277
S22_7205_A11	CC6	SPP1_TAMs	6.25742722052998e-05
S22_7205_A11	CC6	Tregs	0.000137471024818234
S22_7205_A11	CC6	Tumor_epithelium	0.00580250762585432
S22_7205_A11	CC6	iCAF	0.391613036081199
S22_7205_A11	CC6	mast_cells	0.0462164751418723
S22_7205_A11	CC6	myCAF	0.0598492777512306
S22_7205_A11	CC7	Bcell	6.66007230141733e-05
S22_7205_A11	CC7	C1Q_TAMs	0.0166453873445144
S22_7205_A11	CC7	CD4_conv	0.00823777507737389
S22_7205_A11	CC7	CD8_NK	0.00211742248463515
S22_7205_A11	CC7	Dendritic_cells	0.00304048464585007
S22_7205_A11	CC7	Endothelial	0.0594156576701182
S22_7205_A11	CC7	FCN1_TAMs	6.38009093904509e-05
S22_7205_A11	CC7	Normal_epithelium	5.93410824520422e-05
S22_7205_A11	CC7	PVL	0.590776527835007
S22_7205_A11	CC7	SPP1_TAMs	6.08188743676366e-05
S22_7205_A11	CC7	Tregs	6.19203522242973e-05
S22_7205_A11	CC7	Tumor_epithelium	6.11621833736962e-05
S22_7205_A11	CC7	iCAF	0.0967082798912074
S22_7205_A11	CC7	mast_cells	0.0330868447979772
S22_7205_A11	CC7	myCAF	0.128340899941662
S22_7205_A11	CC8	Bcell	0.0318580939072548
S22_7205_A11	CC8	C1Q_TAMs	0.0330402499050972
S22_7205_A11	CC8	CD4_conv	0.0604437702080288
S22_7205_A11	CC8	CD8_NK	0.0111135081616418
S22_7205_A11	CC8	Dendritic_cells	0.0176820657327397
S22_7205_A11	CC8	Endothelial	0.16370515733143
S22_7205_A11	CC8	FCN1_TAMs	0.01479364463049
S22_7205_A11	CC8	Normal_epithelium	0.000463624786799258
S22_7205_A11	CC8	PVL	0.0906175460507962
S22_7205_A11	CC8	SPP1_TAMs	0.00033331368898949
S22_7205_A11	CC8	Tregs	0.000645931144676567
S22_7205_A11	CC8	Tumor_epithelium	0.0305944319131961
S22_7205_A11	CC8	iCAF	0.160745612908778
S22_7205_A11	CC8	mast_cells	0.0385394566967457
S22_7205_A11	CC8	myCAF	0.105026141732754
S22_7205_A11	CC9	Bcell	0.00329470307605694
S22_7205_A11	CC9	C1Q_TAMs	0.0094435337565734
S22_7205_A11	CC9	CD4_conv	0.00981734797971464
S22_7205_A11	CC9	CD8_NK	0.00112387505773616
S22_7205_A11	CC9	Dendritic_cells	0.00870759823461673
S22_7205_A11	CC9	Endothelial	0.0235515292334352
S22_7205_A11	CC9	FCN1_TAMs	0.00291310907394561
S22_7205_A11	CC9	Normal_epithelium	0.000124912040668732
S22_7205_A11	CC9	PVL	0.000965675216786648
S22_7205_A11	CC9	SPP1_TAMs	0.000103329141415303
S22_7205_A11	CC9	Tregs	0.00946119022385316
S22_7205_A11	CC9	Tumor_epithelium	0.856241172770372
S22_7205_A11	CC9	iCAF	0.000611269016938296
S22_7205_A11	CC9	mast_cells	0.000891269201931323
S22_7205_A11	CC9	myCAF	0.0317733984886827
S22_8339_A8	CC1	Bcell	0.232083062410196
S22_8339_A8	CC1	C1Q_TAMs	0.128237559943988
S22_8339_A8	CC1	CD4_conv	0.0150122104709158
S22_8339_A8	CC1	CD8_NK	0.0408931824800812
S22_8339_A8	CC1	Dendritic_cells	0.00503176586034363
S22_8339_A8	CC1	Endothelial	0.0467737628174379
S22_8339_A8	CC1	FCN1_TAMs	0.0169483576456431
S22_8339_A8	CC1	Normal_epithelium	0.000219430053757069
S22_8339_A8	CC1	PVL	0.0322036540711419
S22_8339_A8	CC1	SPP1_TAMs	0.00142836417101632
S22_8339_A8	CC1	Tregs	0.029122864185075
S22_8339_A8	CC1	Tumor_epithelium	0.0447395479962049
S22_8339_A8	CC1	iCAF	0.021196565008864
S22_8339_A8	CC1	mast_cells	0.00377746747182494
S22_8339_A8	CC1	myCAF	0.285215256778405
S22_8339_A8	CC10	Bcell	0.0221735027124644
S22_8339_A8	CC10	C1Q_TAMs	0.000101373251630008
S22_8339_A8	CC10	CD4_conv	0.00017563628171189
S22_8339_A8	CC10	CD8_NK	0.0141652614573682
S22_8339_A8	CC10	Dendritic_cells	0.000100566132980705
S22_8339_A8	CC10	Endothelial	0.0276372886505835
S22_8339_A8	CC10	FCN1_TAMs	0.271796007605698
S22_8339_A8	CC10	Normal_epithelium	0.44245993657391
S22_8339_A8	CC10	PVL	0.0185172973149557
S22_8339_A8	CC10	SPP1_TAMs	0.01052109505885
S22_8339_A8	CC10	Tregs	0.00762613656038268
S22_8339_A8	CC10	Tumor_epithelium	0.000654099416904501
S22_8339_A8	CC10	iCAF	0.00339697352956606
S22_8339_A8	CC10	mast_cells	0.00691169385780104
S22_8339_A8	CC10	myCAF	0.0157285666608603
S22_8339_A8	CC2	Bcell	0.00865027069401044
S22_8339_A8	CC2	C1Q_TAMs	0.0627463285522706
S22_8339_A8	CC2	CD4_conv	0.00802910678875708
S22_8339_A8	CC2	CD8_NK	0.0367327718407376
S22_8339_A8	CC2	Dendritic_cells	0.0105564675467919
S22_8339_A8	CC2	Endothelial	0.0522059054228268
S22_8339_A8	CC2	FCN1_TAMs	0.0215897607178347
S22_8339_A8	CC2	Normal_epithelium	0.000188108434611955
S22_8339_A8	CC2	PVL	0.0344496557852113
S22_8339_A8	CC2	SPP1_TAMs	0.0466426212335891
S22_8339_A8	CC2	Tregs	0.0275834506938838
S22_8339_A8	CC2	Tumor_epithelium	0.195000134312334
S22_8339_A8	CC2	iCAF	0.00980207060494626
S22_8339_A8	CC2	mast_cells	0.00163873873197841
S22_8339_A8	CC2	myCAF	0.325248473201377
S22_8339_A8	CC3	Bcell	0.000277865534395378
S22_8339_A8	CC3	C1Q_TAMs	0.000221015570615935
S22_8339_A8	CC3	CD4_conv	0.00441059605996121
S22_8339_A8	CC3	CD8_NK	0.0236551620691381
S22_8339_A8	CC3	Dendritic_cells	0.000304663483351279
S22_8339_A8	CC3	Endothelial	0.0463111109081248
S22_8339_A8	CC3	FCN1_TAMs	0.489899416994209
S22_8339_A8	CC3	Normal_epithelium	0.0401318351768691
S22_8339_A8	CC3	PVL	0.0388698663996924
S22_8339_A8	CC3	SPP1_TAMs	0.0173886453264024
S22_8339_A8	CC3	Tregs	0.0148211314222668
S22_8339_A8	CC3	Tumor_epithelium	0.0695205592855556
S22_8339_A8	CC3	iCAF	0.0236029566842332
S22_8339_A8	CC3	mast_cells	0.014446922551033
S22_8339_A8	CC3	myCAF	0.0358326364684858
S22_8339_A8	CC4	Bcell	8.64678704276473e-05
S22_8339_A8	CC4	C1Q_TAMs	0.0175017673153185
S22_8339_A8	CC4	CD4_conv	0.00312968590005678
S22_8339_A8	CC4	CD8_NK	0.0171164037355302
S22_8339_A8	CC4	Dendritic_cells	0.0179046093788181
S22_8339_A8	CC4	Endothelial	0.0388148883506052
S22_8339_A8	CC4	FCN1_TAMs	0.00376607262130968
S22_8339_A8	CC4	Normal_epithelium	8.95087785255683e-05
S22_8339_A8	CC4	PVL	0.0124917161510371
S22_8339_A8	CC4	SPP1_TAMs	0.0715762194650421
S22_8339_A8	CC4	Tregs	0.0204347105472447
S22_8339_A8	CC4	Tumor_epithelium	0.607350435645775
S22_8339_A8	CC4	iCAF	0.00331904203120782
S22_8339_A8	CC4	mast_cells	0.000921777758073285
S22_8339_A8	CC4	myCAF	0.127046905876413
S22_8339_A8	CC5	Bcell	0.000137930448472259
S22_8339_A8	CC5	C1Q_TAMs	0.0108942142746973
S22_8339_A8	CC5	CD4_conv	0.00248674120899798
S22_8339_A8	CC5	CD8_NK	0.0228064732016406
S22_8339_A8	CC5	Dendritic_cells	0.0108641775569059
S22_8339_A8	CC5	Endothelial	0.0429731440707864
S22_8339_A8	CC5	FCN1_TAMs	0.0215384066955407
S22_8339_A8	CC5	Normal_epithelium	0.000158813271175527
S22_8339_A8	CC5	PVL	0.0239722022507657
S22_8339_A8	CC5	SPP1_TAMs	0.112535828965651
S22_8339_A8	CC5	Tregs	0.0224644660414495
S22_8339_A8	CC5	Tumor_epithelium	0.390348280797385
S22_8339_A8	CC5	iCAF	0.00623849789212735
S22_8339_A8	CC5	mast_cells	0.00131508474135793
S22_8339_A8	CC5	myCAF	0.194132112778154
S22_8339_A8	CC6	Bcell	8.45868404118976e-05
S22_8339_A8	CC6	C1Q_TAMs	8.29474978953224e-05
S22_8339_A8	CC6	CD4_conv	8.45868384085621e-05
S22_8339_A8	CC6	CD8_NK	0.00642352896907481
S22_8339_A8	CC6	Dendritic_cells	8.4586838408562e-05
S22_8339_A8	CC6	Endothelial	0.020131873380941
S22_8339_A8	CC6	FCN1_TAMs	0.0472514781951335
S22_8339_A8	CC6	Normal_epithelium	8.81799685179841e-05
S22_8339_A8	CC6	PVL	0.017306723310554
S22_8339_A8	CC6	SPP1_TAMs	0.189003825042953
S22_8339_A8	CC6	Tregs	0.00396786475769502
S22_8339_A8	CC6	Tumor_epithelium	0.00879874747550185
S22_8339_A8	CC6	iCAF	0.00586009832955688
S22_8339_A8	CC6	mast_cells	0.00219757348951953
S22_8339_A8	CC6	myCAF	0.64932190885505
S22_8339_A8	CC8	Bcell	0.0193163653679255
S22_8339_A8	CC8	C1Q_TAMs	0.0914820569184096
S22_8339_A8	CC8	CD4_conv	0.0372222315306616
S22_8339_A8	CC8	CD8_NK	0.0457516493405156
S22_8339_A8	CC8	Dendritic_cells	0.00848650529278798
S22_8339_A8	CC8	Endothelial	0.0932122362116428
S22_8339_A8	CC8	FCN1_TAMs	0.0406859186546897
S22_8339_A8	CC8	Normal_epithelium	0.00280486580645878
S22_8339_A8	CC8	PVL	0.0730983566751277
S22_8339_A8	CC8	SPP1_TAMs	0.00159026974764816
S22_8339_A8	CC8	Tregs	0.0260873393312538
S22_8339_A8	CC8	Tumor_epithelium	0.0400277295016981
S22_8339_A8	CC8	iCAF	0.0141206104761613
S22_8339_A8	CC8	mast_cells	0.00077610292483426
S22_8339_A8	CC8	myCAF	0.300087849425603
S22_8339_A8	CC9	Bcell	5.77624271051021e-05
S22_8339_A8	CC9	C1Q_TAMs	0.00857829594601579
S22_8339_A8	CC9	CD4_conv	0.00262196481866101
S22_8339_A8	CC9	CD8_NK	0.0100494515763374
S22_8339_A8	CC9	Dendritic_cells	0.0164980966497936
S22_8339_A8	CC9	Endothelial	0.033606212719757
S22_8339_A8	CC9	FCN1_TAMs	8.61737200106355e-05
S22_8339_A8	CC9	Normal_epithelium	5.9593784736404e-05
S22_8339_A8	CC9	PVL	0.00584940933577777
S22_8339_A8	CC9	SPP1_TAMs	0.0399696099091725
S22_8339_A8	CC9	Tregs	0.0153650560130402
S22_8339_A8	CC9	Tumor_epithelium	0.761943276808461
S22_8339_A8	CC9	iCAF	0.00141698936927737
S22_8339_A8	CC9	mast_cells	0.000685212645041106
S22_8339_A8	CC9	myCAF	0.0740308447084525
S22_9021_A5	CC1	Bcell	0.30395435481942
