Genes	Subtype
Calb2	Tachykinin GABAergic amacrine cells:SCTyper
Pvalb	Tachykinin GABAergic amacrine cells:SCTyper
Pcp4	Tachykinin GABAergic amacrine cells:SCTyper
Vip	Tachykinin GABAergic amacrine cells:SCTyper
Thy1	Tachykinin GABAergic amacrine cells:SCTyper
Stx1a	Tachykinin GABAergic amacrine cells:SCTyper
Mip	Tachykinin GABAergic amacrine cells:SCTyper
 Gnas	Tachykinin GABAergic amacrine cells:SCTyper
 Isl1	Tachykinin GABAergic amacrine cells:SCTyper
Gad1	Tachykinin GABAergic amacrine cells:SCTyper
Zeb2	Tachykinin GABAergic amacrine cells:SCTyper
Tjp2	Tachykinin GABAergic amacrine cells:SCTyper
Sema3d	Tachykinin GABAergic amacrine cells:SCTyper
Pou6f2	Tachykinin GABAergic amacrine cells:SCTyper
Kcnma1	Tachykinin GABAergic amacrine cells:SCTyper
Kcna4	Tachykinin GABAergic amacrine cells:SCTyper
Grm3	Tachykinin GABAergic amacrine cells:SCTyper
Gjd2	Tachykinin GABAergic amacrine cells:SCTyper
Frmpd2	Tachykinin GABAergic amacrine cells:SCTyper
Prox1	Tachykinin GABAergic amacrine cells:SCTyper
Nr4a2	Tachykinin GABAergic amacrine cells:SCTyper
Ngn2	Tachykinin GABAergic amacrine cells:SCTyper
C1ql2	Tachykinin GABAergic amacrine cells:SCTyper
Reln	Tachykinin GABAergic amacrine cells:SCTyper
Zpf58	Tachykinin GABAergic amacrine cells:SCTyper
Cdh4	Tachykinin GABAergic amacrine cells:SCTyper
Grik4	Tachykinin GABAergic amacrine cells:SCTyper
Grm8	Tachykinin GABAergic amacrine cells:SCTyper
Slit2	Tachykinin GABAergic amacrine cells:SCTyper
Scgn	Tachykinin GABAergic amacrine cells:SCTyper
Pax6	Starburst amacrine cells:SCTyper
Tfap2a	Starburst amacrine cells:SCTyper
Fut4	Starburst amacrine cells:SCTyper
Calb2	Starburst amacrine cells:SCTyper
Pvalb	Starburst amacrine cells:SCTyper
Pcp4	Starburst amacrine cells:SCTyper
Vip	Starburst amacrine cells:SCTyper
Thy1	Starburst amacrine cells:SCTyper
Stx1a	Starburst amacrine cells:SCTyper
Mip	Starburst amacrine cells:SCTyper
 Gnas	Starburst amacrine cells:SCTyper
Zeb2	Starburst amacrine cells:SCTyper
Tjp2	Starburst amacrine cells:SCTyper
Sema3d	Starburst amacrine cells:SCTyper
Pou6f2	Starburst amacrine cells:SCTyper
Kcnma1	Starburst amacrine cells:SCTyper
Kcna4	Starburst amacrine cells:SCTyper
Grm3	Starburst amacrine cells:SCTyper
Gjd2	Starburst amacrine cells:SCTyper
Frmpd2	Starburst amacrine cells:SCTyper
Prox1	Starburst amacrine cells:SCTyper
Gad1	Starburst amacrine cells:SCTyper
Chat	Starburst amacrine cells:SCTyper
Slc5a7	Starburst amacrine cells:SCTyper
Epcam	Cancer stem cells:SCTyper
Cd19	Immune cells:SCTyper
Igha2	Immune cells:SCTyper
Ighg3	Immune cells:SCTyper
Ighm	Immune cells:SCTyper
Igkc	Immune cells:SCTyper
Jchain	Immune cells:SCTyper
Cd40	Immune cells:SCTyper
Cd79a	Immune cells:SCTyper
Cpne5	Immune cells:SCTyper
Fcrl5	Immune cells:SCTyper
Hla-dra	Immune cells:SCTyper
Igha1	Immune cells:SCTyper
Ighg1	Immune cells:SCTyper
Ighg2	Immune cells:SCTyper
Igkv1-12	Immune cells:SCTyper
Iglc2	Immune cells:SCTyper
Iglc3	Immune cells:SCTyper
Iglc7	Immune cells:SCTyper
Igll5	Immune cells:SCTyper
Ms4a1	Immune cells:SCTyper
Mzb1	Immune cells:SCTyper
Pkhd1l1	Immune cells:SCTyper
Pnoc	Immune cells:SCTyper
Pou2af1	Immune cells:SCTyper
Tnfrsf13c	Immune cells:SCTyper
Cd3d	Immune cells:SCTyper
Trac	Immune cells:SCTyper
Il7r	Immune cells:SCTyper
Cd3e	Immune cells:SCTyper
Cd8a	Immune cells:SCTyper
Trbc2	Immune cells:SCTyper
Cd52	Immune cells:SCTyper
Fcgr3a	Immune cells:SCTyper
Il32	Immune cells:SCTyper
Klrd1	Immune cells:SCTyper
Cd68	Immune cells:SCTyper
Cxcl8	Immune cells:SCTyper
Fcgr3b	Immune cells:SCTyper
Mnda	Immune cells:SCTyper
Kit	Immune cells:SCTyper
Ptgs2	Immune cells:SCTyper
Slc18a2	Immune cells:SCTyper
Trac	Immune cells:SCTyper
Ltb	Immune cells:SCTyper
Cd52	Immune cells:SCTyper
Trbc2	Immune cells:SCTyper
Shisa5	Immune cells:SCTyper
Foxi1	#NAME?
Oxgr1	#NAME?
Atp6v1g3	#NAME?
Aqp6	#NAME?
Ca2	#NAME?
Nr1i4	#NAME?
Slc4a1	#NAME?
Rhcg	#NAME?
Atp6v1b1	#NAME?
Avpr1a	#NAME?
P2ry14	#NAME?
Fxyd2	#NAME?
Tmem213	#NAME?
Ca2	#NAME?
Dmrt2	#NAME?
Foxi1	#NAME?
Oxgr1	#NAME?
Atp6v1g3	#NAME?
Slc26a4	#NAME?
Ca2	#NAME?
Nr1i4	#NAME?
Rhcg	#NAME?
Atp6v1b1	#NAME?
Avpr1a	#NAME?
Insrr	#NAME?
Fxyd2	#NAME?
Tmem213	#NAME?
Ca2	#NAME?
Ap1s3	#NAME?
Umod	Loop of Henle cells:SCTyper
Aqp1	Loop of Henle cells:SCTyper
Irx1	Loop of Henle cells:SCTyper
Irx2	Loop of Henle cells:SCTyper
Irx3	Loop of Henle cells:SCTyper
Mecom	Loop of Henle cells:SCTyper
Pou3f3	Loop of Henle cells:SCTyper
Tbc1d4	Loop of Henle cells:SCTyper
Slc12a1	Loop of Henle cells:SCTyper
Defb1	Loop of Henle cells:SCTyper
Gem	Loop of Henle cells:SCTyper
Rgs5	Loop of Henle cells:SCTyper
Cyp4b1	Loop of Henle cells:SCTyper
Dram1	Loop of Henle cells:SCTyper
Nek6	Loop of Henle cells:SCTyper
Cdkn1c	Loop of Henle cells:SCTyper
Calcrl	Loop of Henle cells:SCTyper
Clcnka	Loop of Henle cells:SCTyper
Cryab	Loop of Henle cells:SCTyper
Spp1	Loop of Henle cells:SCTyper
Ppp1r1b	Loop of Henle cells:SCTyper
Lrrc66	Loop of Henle cells:SCTyper
Igf1	Loop of Henle cells:SCTyper
Cldn1	Loop of Henle cells:SCTyper
Cldn10	Loop of Henle cells:SCTyper
Pdgfrb	Mesangial cells:SCTyper
Pdgfb	Mesangial cells:SCTyper
Lama4	Mesangial cells:SCTyper
Itga8	Mesangial cells:SCTyper
Lgals1	Mesangial cells:SCTyper
Arid5b	Mesangial cells:SCTyper
Ccr7	Mesangial cells:SCTyper
Fn1	Mesangial cells:SCTyper
Gata3	Mesangial cells:SCTyper
Pawr	Mesangial cells:SCTyper
Serpine2	Mesangial cells:SCTyper
Tbx18	Mesangial cells:SCTyper
Tek	Mesangial cells:SCTyper
Thy1	Mesangial cells:SCTyper
Ren	Mesangial cells:SCTyper
Zeb2	Mesangial cells:SCTyper
Nphs1	Podocytes:SCTyper
Nphs2	Podocytes:SCTyper
Ezr	Podocytes:SCTyper
Tdrd5	Podocytes:SCTyper
Sema3g	Podocytes:SCTyper
Sema5a	Podocytes:SCTyper
Sema3e	Podocytes:SCTyper
Pla2r1	Podocytes:SCTyper
Col4a4	Podocytes:SCTyper
Arhgap24	Podocytes:SCTyper
Wt1	Podocytes:SCTyper
Col4a3	Podocytes:SCTyper
Rhpn1	Podocytes:SCTyper
Mafb	Podocytes:SCTyper
Podxl	Podocytes:SCTyper
Clic5	Podocytes:SCTyper
Cd2ap	Podocytes:SCTyper
Notch2	Podocytes:SCTyper
Kcne1	Principal cells (Collecting duct system):SCTyper
Apela	Principal cells (Collecting duct system):SCTyper
Aqp2	Principal cells (Collecting duct system):SCTyper
Aqp3	Principal cells (Collecting duct system):SCTyper
Gata3	Principal cells (Collecting duct system):SCTyper
Elf5	Principal cells (Collecting duct system):SCTyper
Stc1	Principal cells (Collecting duct system):SCTyper
Tbx3	Principal cells (Collecting duct system):SCTyper
Cldn4	Principal cells (Collecting duct system):SCTyper
Kcnj1	Principal cells (Collecting duct system):SCTyper
Avpr2	Principal cells (Collecting duct system):SCTyper
Fxyd4	Principal cells (Collecting duct system):SCTyper
Hsd11b2	Principal cells (Collecting duct system):SCTyper
Scnn1g	Principal cells (Collecting duct system):SCTyper
S100a4	Inner Medullary cells (Collecting duct system):SCTyper
Plekhb1	Inner Medullary cells (Collecting duct system):SCTyper
Aldh1a3	Inner Medullary cells (Collecting duct system):SCTyper
Tm6sf1	Inner Medullary cells (Collecting duct system):SCTyper
Slc14a2	Inner Medullary cells (Collecting duct system):SCTyper
Fxyd2	Proximal tubule cells:SCTyper
Atp1b1	Proximal tubule cells:SCTyper
Slc3a1	Proximal tubule cells:SCTyper
Cubn	Proximal tubule cells:SCTyper
Pdzk1	Proximal tubule cells:SCTyper
Lrp2	Proximal tubule cells:SCTyper
Pou3f3	Proximal tubule cells:SCTyper
Agxt2	Proximal tubule cells:SCTyper
Gsta2	Proximal tubule cells:SCTyper
Cyp2e1	Proximal tubule cells:SCTyper
Cryl1	Proximal tubule cells:SCTyper
Glyat	Proximal tubule cells:SCTyper
Sord	Proximal tubule cells:SCTyper
Upb1	Proximal tubule cells:SCTyper
Sod3	Proximal tubule cells:SCTyper
Hnf4a	Proximal tubule cells:SCTyper
Cdkn3	Proximal tubule cells:SCTyper
Napsa	Proximal tubule cells:SCTyper
Slc7a13	Proximal tubule cells:SCTyper
Slc17a3	Proximal tubule cells:SCTyper
Hgd	Proximal tubule cells:SCTyper
Six2	Cap mesenchyme cells (Mesenchymal cells):SCTyper
Itga8	Cap mesenchyme cells (Mesenchymal cells):SCTyper
Nr2f2	Cap mesenchyme cells (Mesenchymal cells):SCTyper
Eya1	Cap mesenchyme cells (Mesenchymal cells):SCTyper
Meis2	Cap mesenchyme cells (Mesenchymal cells):SCTyper
Cited1	Cap mesenchyme cells (Mesenchymal cells):SCTyper
Muc1	Cap mesenchyme cells (Mesenchymal cells):SCTyper
Notch2	Cap mesenchyme cells (Mesenchymal cells):SCTyper
Tgfbr2	Endothelial cells:SCTyper
Notch4	Endothelial cells:SCTyper
Adgrl4	Endothelial cells:SCTyper
Emcn	Endothelial cells:SCTyper
Eng	Endothelial cells:SCTyper
Pecam1	Endothelial cells:SCTyper
Plac8	Endothelial cells:SCTyper
Plvap	Endothelial cells:SCTyper
Tek	Endothelial cells:SCTyper
Kdr	Endothelial cells:SCTyper
Vwf	Endothelial cells:SCTyper
Mmrn1	Endothelial cells:SCTyper
Cd93	Endothelial cells:SCTyper
Meis1	Stromalﾂcells:SCTyper
Tcf21	Stromalﾂcells:SCTyper
Col1a2	Stromalﾂcells:SCTyper
Col3a1	Stromalﾂcells:SCTyper
Tnc	Stromalﾂcells:SCTyper
Col6a3	Stromalﾂcells:SCTyper
Lgals1	Stromalﾂcells:SCTyper
Ren	Juxtaglomerular cells:SCTyper
Crip1	Juxtaglomerular cells:SCTyper
Sfrp1	Renal interstitium (Mesenchymal cells):SCTyper
Meis1	Renal interstitium (Mesenchymal cells):SCTyper
Pdgfra	Renal interstitium (Mesenchymal cells):SCTyper
C7	Renal interstitium (Mesenchymal cells):SCTyper
Mgp	Renal interstitium (Mesenchymal cells):SCTyper
Calb1	Connecting tubule cells:SCTyper
Trpv5	Connecting tubule cells:SCTyper
Fxyd2	Connecting tubule cells:SCTyper
Atp6v1b1	Connecting tubule cells:SCTyper
Slc8a1	Connecting tubule cells:SCTyper
Klk1	Distal tubule cells:SCTyper
Kcnj1	Distal tubule cells:SCTyper
Kl	Distal tubule cells:SCTyper
Egf	Distal tubule cells:SCTyper
Tmem213	Distal tubule cells:SCTyper
Tmem52b	Distal tubule cells:SCTyper
Sostdc1	Distal tubule cells:SCTyper
Slc12a3	Distal tubule cells:SCTyper
Emx1	Distal tubule cells:SCTyper
Cldn3	Distal tubule cells:SCTyper
Cldn8	Distal tubule cells:SCTyper
Umod	Distal tubule cells:SCTyper
Pcolce	Distal tubule cells:SCTyper
Cdc42ep3	Distal tubule cells:SCTyper
Clcnkb	Distal tubule cells:SCTyper
Fxyd2	Distal tubule cells:SCTyper
Pou3f3	Distal tubule cells:SCTyper
Coro1a	Hematopoietic cells:SCTyper
Mnda	Hematopoietic cells:SCTyper
Srgn	Hematopoietic cells:SCTyper
Hla-dpa1	Hematopoietic cells:SCTyper
Lst1	Hematopoietic cells:SCTyper
Gfra1	Ureteric Bud cells:SCTyper
Ret	Ureteric Bud cells:SCTyper
Wnt9b	Ureteric Bud cells:SCTyper
Cldn6	Ureteric Bud cells:SCTyper
Lama1	Ureteric Bud cells:SCTyper
Nmu	Ureteric Bud cells:SCTyper
Wnt11 	Ureteric Bud cells:SCTyper
Etv4	Ureteric Bud cells:SCTyper
 Wnt7b	Ureteric Bud cells:SCTyper
Ncam1	Renal Vesicle cells:SCTyper
Emx2	Renal Vesicle cells:SCTyper
Lhx1	Renal Vesicle cells:SCTyper
Bmp2	Renal Vesicle cells:SCTyper
Dkk1	Renal Vesicle cells:SCTyper
Dll1	Renal Vesicle cells:SCTyper
Greb1	Renal Vesicle cells:SCTyper
Papss2	Renal Vesicle cells:SCTyper
Pcsk9	Renal Vesicle cells:SCTyper
Pou3f3	Renal Vesicle cells:SCTyper
Tmem100	Renal Vesicle cells:SCTyper
Wt1	Renal Vesicle cells:SCTyper
Epcam	Cancer stem cells:SCTyper
Gfap	Astrocytes:SCTyper
Slc1a3	Astrocytes:SCTyper
Slc1a2	Astrocytes:SCTyper
Glul	Astrocytes:SCTyper
S100b	Astrocytes:SCTyper
Aldh1l1	Astrocytes:SCTyper
Aqp4	Astrocytes:SCTyper
Igfbp3	Astrocytes:SCTyper
Atp13a4	Astrocytes:SCTyper
Cbs	Astrocytes:SCTyper
Sox9	Astrocytes:SCTyper
Cd40	Astrocytes:SCTyper
Cd80	Astrocytes:SCTyper
Cd86	Astrocytes:SCTyper
C5ar1	Astrocytes:SCTyper
Chat	Cholinergic neurons:SCTyper
Slc18a3	Cholinergic neurons:SCTyper
Ache	Cholinergic neurons:SCTyper
Th	Dopaminergic neurons:SCTyper
Slc6a3	Dopaminergic neurons:SCTyper
Foxa2	Dopaminergic neurons:SCTyper
Kcnj6	Dopaminergic neurons:SCTyper
Nr4a2	Dopaminergic neurons:SCTyper
Lmx1b	Dopaminergic neurons:SCTyper
Dbh	Dopaminergic neurons:SCTyper
Slc6a2	Dopaminergic neurons:SCTyper
Ppp1r1b	Dopaminergic neurons:SCTyper
Pecam1	Endothelial cells:SCTyper
Vwf	Endothelial cells:SCTyper
A2m	Endothelial cells:SCTyper
Apold1	Endothelial cells:SCTyper
Flt1	Endothelial cells:SCTyper
Tm4sf1	Endothelial cells:SCTyper
Cd34	Endothelial cells:SCTyper
Mcam	Endothelial cells:SCTyper
Eng	Endothelial cells:SCTyper
Ptprc	Endothelial cells:SCTyper
Vcam1	Endothelial cells:SCTyper
Cdh5	Endothelial cells:SCTyper
Slc6a1	GABAergic neurons:SCTyper
Gabbr1	GABAergic neurons:SCTyper
Gabbr2	GABAergic neurons:SCTyper
Gad2	GABAergic neurons:SCTyper
Gad1	GABAergic neurons:SCTyper
Slc32a1	GABAergic neurons:SCTyper
Slc17a7	Glutamatergic neurons:SCTyper
Slc17a6	Glutamatergic neurons:SCTyper
Grin1	Glutamatergic neurons:SCTyper
Grin2b	Glutamatergic neurons:SCTyper
Gls	Glutamatergic neurons:SCTyper
Glul	Glutamatergic neurons:SCTyper
Grin2a	Glutamatergic neurons:SCTyper
Dcx	Immature neurons:SCTyper
Neurod1	Immature neurons:SCTyper
Tbr1	Immature neurons:SCTyper
Stmn1	Immature neurons:SCTyper
Ncam1	Immature neurons:SCTyper
Tubb3	Immature neurons:SCTyper
Ms4a1	Immune system cells:SCTyper
Ccr6	Immune system cells:SCTyper
Cxcr3	Immune system cells:SCTyper
Cd4	Immune system cells:SCTyper
Il2ra	Immune system cells:SCTyper
Isg20	Immune system cells:SCTyper
Tnfrsf8	Immune system cells:SCTyper
Trac	Immune system cells:SCTyper
Ltb	Immune system cells:SCTyper
Cd52	Immune system cells:SCTyper
Rbfox3	Mature neurons:SCTyper
Map2	Mature neurons:SCTyper
Syp	Mature neurons:SCTyper
Dlg4	Mature neurons:SCTyper
Tubb3	Mature neurons:SCTyper
Mapt	Mature neurons:SCTyper
Ina	Mature neurons:SCTyper
Gap43	Mature neurons:SCTyper
Nrp1	Mature neurons:SCTyper
P2ry12	Microglial cells:SCTyper
Itgam	Microglial cells:SCTyper
Cd40	Microglial cells:SCTyper
Ptprc	Microglial cells:SCTyper
Cd68	Microglial cells:SCTyper
Aif1	Microglial cells:SCTyper
Cx3cr1	Microglial cells:SCTyper
Tmem119	Microglial cells:SCTyper
Adgre1	Microglial cells:SCTyper
C1qa	Microglial cells:SCTyper
Nos2	Microglial cells:SCTyper
Tnf	Microglial cells:SCTyper
Isyna1	Microglial cells:SCTyper
Ccl4	Microglial cells:SCTyper
Adora3	Microglial cells:SCTyper
Adrb2	Microglial cells:SCTyper
Bhlhe41	Microglial cells:SCTyper
Bin1	Microglial cells:SCTyper
Klf2	Microglial cells:SCTyper
Nav3	Microglial cells:SCTyper
Rhob	Microglial cells:SCTyper
Sall1	Microglial cells:SCTyper
Siglec8	Microglial cells:SCTyper
Slc1a3	Microglial cells:SCTyper
Spry1	Microglial cells:SCTyper
Tal1	Microglial cells:SCTyper
Sox10	Myelinating Schwann cells:SCTyper
Egr2	Myelinating Schwann cells:SCTyper
Mbp	Myelinating Schwann cells:SCTyper
Mpz	Myelinating Schwann cells:SCTyper
Cspg4	Neural Progenitor cells:SCTyper
Rnf5	Neural Progenitor cells:SCTyper
Eomes	Neural Progenitor cells:SCTyper
Sox2	Neural Progenitor cells:SCTyper
Sox1	Neural Progenitor cells:SCTyper
Nes	Neural Progenitor cells:SCTyper
Pax3	Neural Progenitor cells:SCTyper
Pax6	Neural Progenitor cells:SCTyper
Otx2	Neural Progenitor cells:SCTyper
Cntnap1	Neural Progenitor cells:SCTyper
Ascl1	Neural Progenitor cells:SCTyper
Smarca4	Neural Progenitor cells:SCTyper
Msi1	Neural Progenitor cells:SCTyper
Msi2	Neural Progenitor cells:SCTyper
Sox2	Neural stem cells:SCTyper
Prom1	Neural stem cells:SCTyper
Nes	Neural stem cells:SCTyper
Sox9	Neural stem cells:SCTyper
Neurod1	Neuroblasts:SCTyper
Dcx	Neuroblasts:SCTyper
Dlx2	Neuroblasts:SCTyper
Prox1	Neuroblasts:SCTyper
Eomes	Neuroblasts:SCTyper
Tubb3	Neuroblasts:SCTyper
Nes	Neuroepithelial cells:SCTyper
Sox2	Neuroepithelial cells:SCTyper
Notch1	Neuroepithelial cells:SCTyper
Hes1	Neuroepithelial cells:SCTyper
Hes3	Neuroepithelial cells:SCTyper
Cdh1	Neuroepithelial cells:SCTyper
Ocln	Neuroepithelial cells:SCTyper
Sox10	Neuroepithelial cells:SCTyper
Sox10	Non myelinating Schwann cells:SCTyper
Gap43	Non myelinating Schwann cells:SCTyper
Ncam1	Non myelinating Schwann cells:SCTyper
Ngfr	Non myelinating Schwann cells:SCTyper
Lhfpl3	Oligodendrocyte precursor cells:SCTyper
Megf11	Oligodendrocyte precursor cells:SCTyper
Pcdh15	Oligodendrocyte precursor cells:SCTyper
Pdgfra	Oligodendrocyte precursor cells:SCTyper
Cspg4	Oligodendrocyte precursor cells:SCTyper
Rnf5	Oligodendrocyte precursor cells:SCTyper
Olig1	Oligodendrocytes:SCTyper
Olig2	Oligodendrocytes:SCTyper
Olig3	Oligodendrocytes:SCTyper
Cldn11	Oligodendrocytes:SCTyper
Mbp	Oligodendrocytes:SCTyper
Mog	Oligodendrocytes:SCTyper
Mag	Oligodendrocytes:SCTyper
Galc	Oligodendrocytes:SCTyper
Cnp	Oligodendrocytes:SCTyper
Sox10	Oligodendrocytes:SCTyper
Fa2h	Oligodendrocytes:SCTyper
Ugt8	Oligodendrocytes:SCTyper
Vim	Radial glial cells:SCTyper
Nes	Radial glial cells:SCTyper
Pax6	Radial glial cells:SCTyper
Hes1	Radial glial cells:SCTyper
Hes5	Radial glial cells:SCTyper
Gfap	Radial glial cells:SCTyper
Slc1a3	Radial glial cells:SCTyper
Fabp7	Radial glial cells:SCTyper
Tnc	Radial glial cells:SCTyper
Cdh2	Radial glial cells:SCTyper
Sox2	Radial glial cells:SCTyper
Sox10	Schwann precursor cells:SCTyper
Gap43	Schwann precursor cells:SCTyper
Fabp7	Schwann precursor cells:SCTyper
Mpz	Schwann precursor cells:SCTyper
Dhh	Schwann precursor cells:SCTyper
Ngfr	Schwann precursor cells:SCTyper
Tph1	Serotonergic neurons:SCTyper
Slc6a4	Serotonergic neurons:SCTyper
Fev	Serotonergic neurons:SCTyper
Htr1a	Serotonergic neurons:SCTyper
Htr1b	Serotonergic neurons:SCTyper
Gpr50	Tanycytes:SCTyper
Col23a1	Tanycytes:SCTyper
Adh7	Airway epithelial cells:SCTyper
Aqp1	Airway epithelial cells:SCTyper
Cdh1	Airway epithelial cells:SCTyper
Sec14l3	Airway epithelial cells:SCTyper
Agr2	Airway goblet cells:SCTyper
Aqp5	Airway goblet cells:SCTyper
Ceacam1	Airway goblet cells:SCTyper
Dmbt1	Airway goblet cells:SCTyper
Dusp4	Airway goblet cells:SCTyper
Fxyd3	Airway goblet cells:SCTyper
Galnt5	Airway goblet cells:SCTyper
Galnt6	Airway goblet cells:SCTyper
Ggh	Airway goblet cells:SCTyper
Golph3	Airway goblet cells:SCTyper
Gp2	Airway goblet cells:SCTyper
Il19	Airway goblet cells:SCTyper
Lipf	Airway goblet cells:SCTyper
Ltf	Airway goblet cells:SCTyper
Lynx1	Airway goblet cells:SCTyper
Msln	Airway goblet cells:SCTyper
Muc16	Airway goblet cells:SCTyper
Muc4	Airway goblet cells:SCTyper
Muc5b	Airway goblet cells:SCTyper
Nos2	Airway goblet cells:SCTyper
Pigr	Airway goblet cells:SCTyper
Qsox1	Airway goblet cells:SCTyper
Scgb3a1	Airway goblet cells:SCTyper
Sec23b	Airway goblet cells:SCTyper
Spdef	Airway goblet cells:SCTyper
Tff2	Airway goblet cells:SCTyper
C2	Mesothelial cells:SCTyper
Calb2	Mesothelial cells:SCTyper
Cd44	Mesothelial cells:SCTyper
Cdh1	Mesothelial cells:SCTyper
Des	Mesothelial cells:SCTyper
Efemp1	Mesothelial cells:SCTyper
Epcam	Mesothelial cells:SCTyper
Gsta3	Mesothelial cells:SCTyper
Krt5	Mesothelial cells:SCTyper
Krt7	Mesothelial cells:SCTyper
Krt72	Mesothelial cells:SCTyper
Lgals7	Mesothelial cells:SCTyper
Lrrn4	Mesothelial cells:SCTyper
Me1	Mesothelial cells:SCTyper
Me2	Mesothelial cells:SCTyper
Msln	Mesothelial cells:SCTyper
Muc16	Mesothelial cells:SCTyper
Osr1	Mesothelial cells:SCTyper
Rspo1	Mesothelial cells:SCTyper
Thbd	Mesothelial cells:SCTyper
Upk3b	Mesothelial cells:SCTyper
Wt1	Mesothelial cells:SCTyper
Col3a1	Fibroblasts:SCTyper
Col5a2	Fibroblasts:SCTyper
Dpt	Fibroblasts:SCTyper
Fn1	Fibroblasts:SCTyper
Gsn	Fibroblasts:SCTyper
Lrp1	Fibroblasts:SCTyper
Pdgfra	Fibroblasts:SCTyper
Tcf21	Fibroblasts:SCTyper
Abi3bp	Basal cells (Airway progenitor cells):SCTyper
Aqp3	Basal cells (Airway progenitor cells):SCTyper
Dapl1	Basal cells (Airway progenitor cells):SCTyper
Gstm2	Basal cells (Airway progenitor cells):SCTyper
Hpgd	Basal cells (Airway progenitor cells):SCTyper
Icam1	Basal cells (Airway progenitor cells):SCTyper
Krt14	Basal cells (Airway progenitor cells):SCTyper
Krt15	Basal cells (Airway progenitor cells):SCTyper
Krt5	Basal cells (Airway progenitor cells):SCTyper
Phlda3	Basal cells (Airway progenitor cells):SCTyper
Rps18	Basal cells (Airway progenitor cells):SCTyper
Sdc1	Basal cells (Airway progenitor cells):SCTyper
Abcg1	Alveolar macrophages:SCTyper
Ccl3	Alveolar macrophages:SCTyper
Cd36	Alveolar macrophages:SCTyper
Clec7a	Alveolar macrophages:SCTyper
Csf2rb	Alveolar macrophages:SCTyper
Cxcl2	Alveolar macrophages:SCTyper
G0s2	Alveolar macrophages:SCTyper
Gal	Alveolar macrophages:SCTyper
Gda	Alveolar macrophages:SCTyper
Gngt2	Alveolar macrophages:SCTyper
Gpnmb	Alveolar macrophages:SCTyper
Il18	Alveolar macrophages:SCTyper
Il1b	Alveolar macrophages:SCTyper
Itgax	Alveolar macrophages:SCTyper
Klhdc4	Alveolar macrophages:SCTyper
Marco	Alveolar macrophages:SCTyper
Mcemp1	Alveolar macrophages:SCTyper
Mpp1	Alveolar macrophages:SCTyper
Mrc1	Alveolar macrophages:SCTyper
Olr1	Alveolar macrophages:SCTyper
Plet1	Alveolar macrophages:SCTyper
S100a4	Alveolar macrophages:SCTyper
Tlr2	Alveolar macrophages:SCTyper
Tnfaip2	Alveolar macrophages:SCTyper
Trim25	Alveolar macrophages:SCTyper
Appl2	Ciliated cells:SCTyper
Atp5md	Ciliated cells:SCTyper
Ccdc153	Ciliated cells:SCTyper
Ccdc17	Ciliated cells:SCTyper
Ccdc181	Ciliated cells:SCTyper
Ccdc39	Ciliated cells:SCTyper
Cyp2s1	Ciliated cells:SCTyper
Fam161a	Ciliated cells:SCTyper
Foxj1	Ciliated cells:SCTyper
Lrrc23	Ciliated cells:SCTyper
Odf3b	Ciliated cells:SCTyper
Scgb1a1	Ciliated cells:SCTyper
Sec14l3	Ciliated cells:SCTyper
Sntn	Ciliated cells:SCTyper
Stk11	Ciliated cells:SCTyper
Tmem212	Ciliated cells:SCTyper
Tspan19	Ciliated cells:SCTyper
Tubb4b	Ciliated cells:SCTyper
Ahr	Clara cells:SCTyper
Aldh1a1	Clara cells:SCTyper
Bpifa1	Clara cells:SCTyper
Ctse	Clara cells:SCTyper
Cyp2e1	Clara cells:SCTyper
Cyp4b1	Clara cells:SCTyper
Ern1	Clara cells:SCTyper
Foxm1	Clara cells:SCTyper
Lepr	Clara cells:SCTyper
Muc1	Clara cells:SCTyper
Muc4	Clara cells:SCTyper
Muc5b	Clara cells:SCTyper
Rab3d	Clara cells:SCTyper
Scgb1a1	Clara cells:SCTyper
Scgb3a1	Clara cells:SCTyper
Scgb3a2	Clara cells:SCTyper
Sftpa1	Clara cells:SCTyper
Sftpc	Clara cells:SCTyper
Sftpd	Clara cells:SCTyper
Syt2	Clara cells:SCTyper
Adgre1	Immune system cells:SCTyper
Arg1	Immune system cells:SCTyper
Birc5	Immune system cells:SCTyper
Ccl17	Immune system cells:SCTyper
Ccl18	Immune system cells:SCTyper
Cd14	Immune system cells:SCTyper
Cd163	Immune system cells:SCTyper
Cd19	Immune system cells:SCTyper
Cd22	Immune system cells:SCTyper
Cd3d	Immune system cells:SCTyper
Cd3e	Immune system cells:SCTyper
Cd3g	Immune system cells:SCTyper
Cd4	Immune system cells:SCTyper
Cd44	Immune system cells:SCTyper
Cd5	Immune system cells:SCTyper
Cd68	Immune system cells:SCTyper
Cd74	Immune system cells:SCTyper
Cd80	Immune system cells:SCTyper
Cd83	Immune system cells:SCTyper
Cd86	Immune system cells:SCTyper
Cd8a	Immune system cells:SCTyper
Cd8b	Immune system cells:SCTyper
Cdca3	Immune system cells:SCTyper
Cdk1	Immune system cells:SCTyper
